regionSeg1,productSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201535,2015,35,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201536,2015,36,8
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201537,2015,37,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201538,2015,38,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201539,2015,39,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201540,2015,40,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201542,2015,42,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201543,2015,43,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201544,2015,44,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201545,2015,45,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201546,2015,46,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201548,2015,48,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201549,2015,49,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201550,2015,50,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201551,2015,51,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201552,2015,52,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0103,201553,2015,53,4
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201501,2015,1,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201502,2015,2,2
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201504,2015,4,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201513,2015,13,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201515,2015,15,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201517,2015,17,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201521,2015,21,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201526,2015,26,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201529,2015,29,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201536,2015,36,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201539,2015,39,2
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201546,2015,46,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201547,2015,47,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201548,2015,48,2
A01,,PG05,SALESID0001,SITEID0006,ITEM0104,201549,2015,49,4
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201504,2015,4,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201505,2015,5,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201507,2015,7,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201520,2015,20,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201521,2015,21,3
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201523,2015,23,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201526,2015,26,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201531,2015,31,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201535,2015,35,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201537,2015,37,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201538,2015,38,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201539,2015,39,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201540,2015,40,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201545,2015,45,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201546,2015,46,6
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201547,2015,47,5
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201548,2015,48,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201549,2015,49,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0104,201553,2015,53,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201501,2015,1,9
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201502,2015,2,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201503,2015,3,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201504,2015,4,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201506,2015,6,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201507,2015,7,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201508,2015,8,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201509,2015,9,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201511,2015,11,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201512,2015,12,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201513,2015,13,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201514,2015,14,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201516,2015,16,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201517,2015,17,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201518,2015,18,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201521,2015,21,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201522,2015,22,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201524,2015,24,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201525,2015,25,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201526,2015,26,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201527,2015,27,11
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201528,2015,28,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201529,2015,29,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201532,2015,32,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201533,2015,33,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201534,2015,34,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201535,2015,35,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201537,2015,37,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201538,2015,38,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201539,2015,39,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201540,2015,40,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201541,2015,41,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201543,2015,43,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201544,2015,44,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201545,2015,45,10
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201546,2015,46,11
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201547,2015,47,21
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201548,2015,48,34
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201549,2015,49,12
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201550,2015,50,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201552,2015,52,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0104,201553,2015,53,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201502,2015,2,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201504,2015,4,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201505,2015,5,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201507,2015,7,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201508,2015,8,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201513,2015,13,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201515,2015,15,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201518,2015,18,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201521,2015,21,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201528,2015,28,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201529,2015,29,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201533,2015,33,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201535,2015,35,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201536,2015,36,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201537,2015,37,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201542,2015,42,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201543,2015,43,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201544,2015,44,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201545,2015,45,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201546,2015,46,7
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201547,2015,47,8
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201548,2015,48,13
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201549,2015,49,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201552,2015,52,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0104,201553,2015,53,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201501,2015,1,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201503,2015,3,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201504,2015,4,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201506,2015,6,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201507,2015,7,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201508,2015,8,4
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201509,2015,9,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201510,2015,10,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201511,2015,11,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201512,2015,12,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201513,2015,13,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201515,2015,15,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201516,2015,16,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201517,2015,17,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201518,2015,18,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201521,2015,21,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201522,2015,22,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201523,2015,23,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201524,2015,24,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201525,2015,25,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201526,2015,26,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201527,2015,27,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201528,2015,28,6
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201529,2015,29,9
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201530,2015,30,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201532,2015,32,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201536,2015,36,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201537,2015,37,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201538,2015,38,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201539,2015,39,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201540,2015,40,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201541,2015,41,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201542,2015,42,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201545,2015,45,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201546,2015,46,10
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201547,2015,47,11
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201548,2015,48,26
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201549,2015,49,10
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201551,2015,51,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0104,201553,2015,53,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201501,2015,1,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201502,2015,2,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201504,2015,4,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201505,2015,5,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201506,2015,6,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201507,2015,7,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201508,2015,8,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201511,2015,11,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201512,2015,12,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201514,2015,14,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201515,2015,15,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201516,2015,16,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201517,2015,17,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201518,2015,18,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201519,2015,19,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201520,2015,20,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201521,2015,21,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201522,2015,22,9
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201523,2015,23,10
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201524,2015,24,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201525,2015,25,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201526,2015,26,12
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201527,2015,27,25
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201528,2015,28,13
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201529,2015,29,7
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201530,2015,30,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201531,2015,31,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201532,2015,32,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201533,2015,33,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201534,2015,34,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201535,2015,35,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201536,2015,36,11
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201537,2015,37,18
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201538,2015,38,13
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201539,2015,39,4
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201540,2015,40,8
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201541,2015,41,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201542,2015,42,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201543,2015,43,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201544,2015,44,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201545,2015,45,17
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201546,2015,46,29
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201547,2015,47,29
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201548,2015,48,79
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201549,2015,49,35
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201550,2015,50,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201551,2015,51,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201552,2015,52,6
A01,,PG05,SALESID0001,SITEID0001,ITEM0104,201553,2015,53,9
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201512,2015,12,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201514,2015,14,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201523,2015,23,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201525,2015,25,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201526,2015,26,2
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201533,2015,33,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201534,2015,34,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201536,2015,36,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201542,2015,42,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201544,2015,44,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201546,2015,46,1
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201548,2015,48,2
A01,,PG05,SALESID0001,SITEID0006,ITEM0105,201553,2015,53,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201501,2015,1,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201508,2015,8,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201510,2015,10,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201514,2015,14,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201515,2015,15,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201517,2015,17,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201519,2015,19,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201524,2015,24,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201526,2015,26,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201528,2015,28,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201535,2015,35,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201540,2015,40,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201541,2015,41,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201542,2015,42,2
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201545,2015,45,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201546,2015,46,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201550,2015,50,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201551,2015,51,1
A01,,PG05,SALESID0001,SITEID0005,ITEM0105,201553,2015,53,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201502,2015,2,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201503,2015,3,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201504,2015,4,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201505,2015,5,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201506,2015,6,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201507,2015,7,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201508,2015,8,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201509,2015,9,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201511,2015,11,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201514,2015,14,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201515,2015,15,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201516,2015,16,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201517,2015,17,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201520,2015,20,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201521,2015,21,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201522,2015,22,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201523,2015,23,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201525,2015,25,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201526,2015,26,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201527,2015,27,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201528,2015,28,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201529,2015,29,7
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201530,2015,30,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201531,2015,31,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201532,2015,32,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201533,2015,33,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201534,2015,34,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201536,2015,36,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201537,2015,37,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201538,2015,38,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201540,2015,40,1
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201541,2015,41,4
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201544,2015,44,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201545,2015,45,3
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201546,2015,46,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201547,2015,47,5
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201548,2015,48,14
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201549,2015,49,8
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201550,2015,50,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201551,2015,51,2
A01,,PG05,SALESID0001,SITEID0004,ITEM0105,201553,2015,53,4
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201501,2015,1,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201502,2015,2,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201504,2015,4,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201508,2015,8,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201509,2015,9,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201511,2015,11,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201513,2015,13,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201521,2015,21,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201522,2015,22,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201523,2015,23,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201526,2015,26,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201527,2015,27,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201528,2015,28,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201529,2015,29,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201534,2015,34,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201535,2015,35,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201536,2015,36,3
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201537,2015,37,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201544,2015,44,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201547,2015,47,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201548,2015,48,5
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201550,2015,50,1
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201552,2015,52,2
A01,,PG05,SALESID0001,SITEID0003,ITEM0105,201553,2015,53,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201502,2015,2,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201503,2015,3,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201505,2015,5,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201508,2015,8,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201509,2015,9,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201510,2015,10,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201514,2015,14,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201516,2015,16,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201517,2015,17,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201519,2015,19,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201520,2015,20,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201521,2015,21,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201522,2015,22,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201523,2015,23,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201524,2015,24,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201526,2015,26,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201527,2015,27,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201528,2015,28,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201529,2015,29,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201530,2015,30,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201532,2015,32,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201533,2015,33,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201534,2015,34,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201536,2015,36,3
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201537,2015,37,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201538,2015,38,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201540,2015,40,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201544,2015,44,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201545,2015,45,4
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201546,2015,46,2
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201547,2015,47,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201548,2015,48,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201549,2015,49,5
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201550,2015,50,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201551,2015,51,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201552,2015,52,1
A01,,PG05,SALESID0001,SITEID0002,ITEM0105,201553,2015,53,3
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201501,2015,1,5
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201502,2015,2,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201504,2015,4,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201505,2015,5,1
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201507,2015,7,2
A01,,PG05,SALESID0001,SITEID0001,ITEM0105,201508,2015,8,4
